ALCHEMY_SCORE,ALCHEMY_TEXT,DAY,HOUR,IMAGEBOX,MINUTE,MONTH,SECOND,VISUAL_IMAGE,YEAR,_ID,_REV,ARRAY_INDEX,CLASSIFIER_ID,NAME,SCORE,_ID
,NO_TAGS,03,21,588x158+32+168,08,04,38,20160403210838-375-01.jpg,2016,20160403210838-375-01,1-e654d7e50fe4c85531ad766cdf82b168,7,Prison,Prison,0.684948,20160403210838-375-01
,NO_TAGS,03,21,588x158+32+168,08,04,38,20160403210838-375-01.jpg,2016,20160403210838-375-01,1-e654d7e50fe4c85531ad766cdf82b168,6,Engine_or_Control_Room,Engine_or_Control_Room,0.718486,20160403210838-375-01
,NO_TAGS,03,21,588x158+32+168,08,04,38,20160403210838-375-01.jpg,2016,20160403210838-375-01,1-e654d7e50fe4c85531ad766cdf82b168,5,Riot,Riot,0.739453,20160403210838-375-01
,NO_TAGS,03,21,588x158+32+168,08,04,38,20160403210838-375-01.jpg,2016,20160403210838-375-01,1-e654d7e50fe4c85531ad766cdf82b168,4,Yellow,Yellow,0.833843,20160403210838-375-01
,NO_TAGS,03,21,588x158+32+168,08,04,38,20160403210838-375-01.jpg,2016,20160403210838-375-01,1-e654d7e50fe4c85531ad766cdf82b168,3,Dish_Washer,Dish_Washer,0.898065,20160403210838-375-01
,NO_TAGS,03,21,588x158+32+168,08,04,38,20160403210838-375-01.jpg,2016,20160403210838-375-01,1-e654d7e50fe4c85531ad766cdf82b168,2,Oven,Oven,0.929505,20160403210838-375-01
,NO_TAGS,03,21,588x158+32+168,08,04,38,20160403210838-375-01.jpg,2016,20160403210838-375-01,1-e654d7e50fe4c85531ad766cdf82b168,1,Mint_Julep,Mint_Julep,0.93823,20160403210838-375-01
,NO_TAGS,03,21,588x158+32+168,08,04,38,20160403210838-375-01.jpg,2016,20160403210838-375-01,1-e654d7e50fe4c85531ad766cdf82b168,0,Stove,Stove,0.939861,20160403210838-375-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,12,Store,Store,0.538602,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,11,Food_Court,Food_Court,0.674536,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,10,Pubbing,Pubbing,0.683986,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,9,Big_Group,Big_Group,0.716549,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,8,Food_Processor,Food_Processor,0.729285,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,7,Oven,Oven,0.740139,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,6,Barber_Shop,Barber_Shop,0.741215,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,5,Beauty_Salon,Beauty_Salon,0.796093,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,4,Yellow,Yellow,0.807758,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,3,Shoe_Store,Shoe_Store,0.897586,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,2,Mixed_Color,Mixed_Color,0.904682,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,1,Stove,Stove,0.94068,20160403212106-376-01
0.993307,person,03,21,638x424+3+30,21,04,06,20160403212106-376-01.jpg,2016,20160403212106-376-01,1-77b4e65c1351c62dd9d993ec7880716f,0,Microwave,Microwave,0.94259,20160403212106-376-01
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,14,Snack_Food,Snack_Food,0.581501,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,13,Black,Black,0.585731,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,12,Archery,Archery,0.626511,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,11,Public_Transportation_Space,Public_Transportation_Space,0.647394,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,10,Rest_Room,Rest_Room,0.648856,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,9,Riot,Riot,0.744186,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,8,Flood,Flood,0.761675,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,7,Pubbing,Pubbing,0.77102,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,6,Prison,Prison,0.79238,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,5,Yellow,Yellow,0.813915,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,4,Wine_Cellar,Wine_Cellar,0.857926,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,3,Microwave,Microwave,0.864165,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,2,Dish_Washer,Dish_Washer,0.8745,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,1,Oven,Oven,0.889819,20160403212811-377-00
0.354344,hotel,03,21,62x38+366+184,28,04,11,20160403212811-377-00.jpg,2016,20160403212811-377-00,1-7eb8b96ed01904a08ed66f3586ae7365,0,Stove,Stove,0.921133,20160403212811-377-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,14,Hotel_Building,Hotel_Building,0.518774,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,13,Archery,Archery,0.526723,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,12,Black,Black,0.554585,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,11,Pubbing,Pubbing,0.558228,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,10,Living_Room,Living_Room,0.586739,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,9,Rest_Room,Rest_Room,0.592417,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,8,Snack_Food,Snack_Food,0.665501,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,7,Wine_Cellar,Wine_Cellar,0.700819,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,6,Riot,Riot,0.749685,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,5,Public_Transportation_Space,Public_Transportation_Space,0.781648,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,4,Yellow,Yellow,0.837769,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,3,Microwave,Microwave,0.873205,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,2,Oven,Oven,0.886667,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,1,Dish_Washer,Dish_Washer,0.889434,20160403213042-378-00
,NO_TAGS,03,21,58x80+412+354,30,04,42,20160403213042-378-00.jpg,2016,20160403213042-378-00,1-14e606645be03770a34e194b9c8c46c0,0,Stove,Stove,0.904025,20160403213042-378-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,16,Appliance,Appliance,0.513564,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,15,Black,Black,0.530454,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,14,Dressing_Room,Dressing_Room,0.58074,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,13,Whiskey,Whiskey,0.587733,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,12,Yellow,Yellow,0.591858,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,11,Wedding,Wedding,0.60076,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,10,Snack_Food,Snack_Food,0.648189,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,9,Stockroom,Stockroom,0.656952,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,8,Rest_Room,Rest_Room,0.717238,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,7,Prison,Prison,0.782245,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,6,Snooker,Snooker,0.800108,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,5,Archery,Archery,0.845525,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,4,Pubbing,Pubbing,0.862701,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,3,Piano,Piano,0.898127,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,2,Dish_Washer,Dish_Washer,0.924579,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,1,Oven,Oven,0.924759,20160403215018-379-00
,NO_TAGS,03,21,524x478+60+0,50,04,18,20160403215018-379-00.jpg,2016,20160403215018-379-00,1-9680126ff051ecb41037ef055f8262c5,0,Stove,Stove,0.946326,20160403215018-379-00
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,17,Living_Room,Living_Room,0.512869,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,16,Black,Black,0.559629,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,15,Snack_Food,Snack_Food,0.564648,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,14,Pubbing,Pubbing,0.5856,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,13,Rest_Room,Rest_Room,0.595089,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,12,Lobby,Lobby,0.605155,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,11,Engine_or_Control_Room,Engine_or_Control_Room,0.605339,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,10,Green,Green,0.611965,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,9,Clubbing,Clubbing,0.612944,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,8,Riot,Riot,0.720312,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,7,Yellow,Yellow,0.721305,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,6,Wine_Cellar,Wine_Cellar,0.749169,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,5,Public_Transportation_Space,Public_Transportation_Space,0.780074,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,4,Archery,Archery,0.793421,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,3,Mint_Julep,Mint_Julep,0.875517,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,2,Dish_Washer,Dish_Washer,0.881338,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,1,Oven,Oven,0.900699,20160403215949-380-01
,NO_TAGS,03,21,66x364+402+114,59,04,49,20160403215949-380-01.jpg,2016,20160403215949-380-01,1-77e9d8d8ded223905084655b3051c1cc,0,Stove,Stove,0.9336,20160403215949-380-01
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,11,Living_Room,Living_Room,0.565946,20160403220122-381-00
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,10,Snooker,Snooker,0.574483,20160403220122-381-00
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,9,Wine_Cellar,Wine_Cellar,0.637316,20160403220122-381-00
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,8,Black,Black,0.643209,20160403220122-381-00
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,7,Yellow,Yellow,0.689164,20160403220122-381-00
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,6,Public_Transportation_Space,Public_Transportation_Space,0.7059,20160403220122-381-00
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,5,Prison,Prison,0.7111,20160403220122-381-00
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,4,Mint_Julep,Mint_Julep,0.745036,20160403220122-381-00
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,3,Rest_Room,Rest_Room,0.786532,20160403220122-381-00
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,2,Dish_Washer,Dish_Washer,0.78874,20160403220122-381-00
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,1,Oven,Oven,0.830373,20160403220122-381-00
0.549834,person,03,22,302x214+210+94,01,04,22,20160403220122-381-00.jpg,2016,20160403220122-381-00,1-b9ce780a7699cf823ea90446eedae63c,0,Stove,Stove,0.922626,20160403220122-381-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,17,Store,Store,0.522555,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,16,Black,Black,0.54451,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,15,Snack_Food,Snack_Food,0.551486,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,14,Stockroom,Stockroom,0.571791,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,13,Rest_Room,Rest_Room,0.602934,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,12,Tool,Tool,0.628893,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,11,Cleanroom,Cleanroom,0.631835,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,10,Racquet_Sport,Racquet_Sport,0.648043,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,9,Archery,Archery,0.719941,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,8,Pubbing,Pubbing,0.763843,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,7,Snooker,Snooker,0.787088,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,6,Yellow,Yellow,0.788483,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,5,Riot,Riot,0.836737,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,4,Prison,Prison,0.847588,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,3,Dish_Washer,Dish_Washer,0.877042,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,2,Microwave,Microwave,0.883499,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,1,Oven,Oven,0.912156,20160403221741-382-00
,NO_TAGS,03,22,346x268+321+176,17,04,41,20160403221741-382-00.jpg,2016,20160403221741-382-00,1-2a2a12f01be8932024db055ff5b1fd64,0,Stove,Stove,0.939063,20160403221741-382-00
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,5,Archery,Archery,0.886046,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,4,Oven,Oven,0.895653,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,3,Stove,Stove,0.939317,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,2,Yellow,Yellow,0.947218,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,1,Microwave,Microwave,0.948093,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,0,Dish_Washer,Dish_Washer,0.951533,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,15,Appliance,Appliance,0.514881,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,14,Restaurant,Restaurant,0.5158,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,13,Living_Room,Living_Room,0.546118,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,12,Control_Room,Control_Room,0.575611,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,11,Emergency_Room,Emergency_Room,0.600753,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,10,Rest_Room,Rest_Room,0.63419,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,9,Kayaking,Kayaking,0.66866,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,8,Golf,Golf,0.741977,20160403221812-383-01
,NO_TAGS,03,22,578x478+38+0,18,04,12,20160403221812-383-01.jpg,2016,20160403221812-383-01,1-94f1dafc51e8bf2a9d49734b13641bf6,7,Beauty_Salon,Beauty_Salon,0.744633,20160403221812-383-01
